REC_BH	STATNUM	ORI	BINCIDNO	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	HC_FLAG
BH	13	IN378SP00	 	19910430	 	VEVAY, IN	IN	8D	3	2	4	N	 	3310	140S	 	 	0	78	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	SWITZERLAND STATE POLICE	155	 	 	 	 	0
BH	13	IN379SP00	 	19910430	 	LAFAYETTE, IN	IN	9D	3	2	4	N	 	3310	135N	 	 	0	79	417	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	TIPPECANOE STATE POLICE	157	 	 	 	 	0
BH	13	IN380SP00	 	19910430	 	TIPTON, IN	IN	9D	3	2	4	N	 	3310	140S	 	 	0	80	414	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	TIPTON STATE POLICE	159	 	 	 	 	0
BH	13	IN381SP00	 	19910430	 	LIBERTY, IN	IN	8D	3	2	4	N	 	3310	140S	 	 	0	81	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	UNION STATE POLICE	161	 	 	 	 	0
BH	13	IN382SP00	 	19910430	 	EVANSVILLE, IN	IN	9D	3	2	4	N	 	3310	140S	 	 	0	82	257	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	VANDERBURGH STATE POLICE	163	 	 	 	 	0
BH	13	IN383SP00	 	19910430	 	NEWPORT, IN	IN	9D	3	2	4	N	 	3310	140S	 	 	0	83	883	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	VERMILLION STATE POLICE	165	 	 	 	 	0
BH	13	IN384SP00	 	19910430	 	TERRE HAUTE, IN	IN	9D	3	2	4	N	 	3310	140S	 	 	0	84	883	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	VIGO STATE POLICE	167	 	 	 	 	0
BH	13	IN385SP00	 	19910430	 	WABASH, IN	IN	8D	3	2	4	N	 	3310	135N	 	 	0	85	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WABASH STATE POLICE	169	 	 	 	 	0
BH	13	IN386SP00	 	19910430	 	WILLIAMSPORT, IN	IN	8D	3	2	4	N	 	3310	140S	 	 	0	86	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WARREN STATE POLICE	171	 	 	 	 	0
BH	13	IN387SP00	 	19910430	 	BOONVILLE, IN	IN	9D	3	2	4	N	 	3310	135N	 	 	0	87	257	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WARRICK STATE POLICE	173	 	 	 	 	0
BH	13	IN388SP00	 	19910430	 	SALEM, IN	IN	8D	3	2	4	N	 	3310	140S	 	 	0	88	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WASHINGTON STATE POLICE	175	 	 	 	 	0
BH	13	IN389SP00	 	19910430	 	RICHMOND, IN	IN	8D	3	2	4	N	 	3310	140S	 	 	0	89	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WAYNE STATE POLICE	177	 	 	 	 	0
BH	13	IN390SP00	 	19910430	 	BLUFFTON, IN	IN	9D	3	2	4	N	 	3310	135N	 	 	0	90	289	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WELLS STATE POLICE	179	 	 	 	 	0
BH	13	IN391SP00	 	19910430	 	MONTICELLO, IN	IN	8D	3	2	4	N	 	3310	135N	 	 	0	91	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WHITE STATE POLICE	181	 	 	 	 	0
BH	13	IN392SP00	 	19910430	 	COLUMBIA CITY, IN	IN	9D	3	2	4	N	 	3310	135N	 	 	0	92	289	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WHITLEY STATE POLICE	183	 	 	 	 	0
BH	13	INIPD0000	 	19910430	 	INDIANAPOLIS, IN	IN	1C	3	2	1	Y	 	3310	140S	 	 	493928	49	372	489392	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	INDIANAPOLIS	097	 	 	 	 	0
BH	13	INISP0000	 	19910430	 	INDIANAPOLIS, IN	IN	8D	3	2	4	N	 	3310	 	 	 	0	300	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	INDIANA STATE POLICE	UCR	 	 	 	 	0
BH	15	KS0010000	 	19910430	 	IOLA, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	6220	1	 	6151	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ALLEN	001	 	 	 	 	0
BH	15	KS0010100	 	19910430	 	HUMBOLDT, KS	KS	7	4	2	1	N	 	3350	155A	 	 	2217	1	 	2193	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	HUMBOLDT	001	 	 	 	 	0
BH	15	KS0010200	 	19910430	 	IOLA, KS	KS	6	4	2	1	N	 	3350	155A	 	 	6466	1	 	6395	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	IOLA	001	 	 	 	 	0
BH	15	KS0020000	 	19910430	 	GARNETT, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	4224	2	 	4178	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ANDERSON	003	 	 	 	 	0
BH	15	KS0020100	 	19910430	 	GARNETT, KS	KS	6	4	2	1	N	 	3350	155A	 	 	3268	2	 	3232	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	GARNETT	003	 	 	 	 	0
BH	15	KS0020200	 	19921109	 	COLONY, KS	KS	7	4	2	1	N	 	3350	155A	 	 	452	2	 	447	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	COLONY	003	 	 	 	 	0
BH	15	KS0030000	 	19910430	 	ATCHISON, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	6390	3	 	6320	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ATCHISON	005	 	 	 	 	0
BH	15	KS0030100	 	19910430	 	ATCHISON, KS	KS	5	4	2	1	N	 	3350	155A	 	 	10850	3	 	10730	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ATCHISON	005	 	 	 	 	0
BH	15	KS0040000	 	19910430	 	MEDICINE LODGE, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	2301	4	 	2276	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BARBER	007	 	 	 	 	0
BH	15	KS0040100	 	19910430	 	KIOWA, KS	KS	7	4	2	1	N	 	3350	155A	 	 	1181	4	 	1168	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	KIOWA	007	 	 	 	 	0
BH	15	KS0040200	 	19910430	 	MEDICINE LODGE, KS	KS	7	4	2	1	N	 	3350	155A	 	 	2497	4	 	2470	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MEDICINE LODGE	007	 	 	 	 	0
BH	15	KS0050000	 	19910430	 	GREAT BEND, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	8224	5	 	8133	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BARTON	009	 	 	 	 	0
BH	15	KS0050100	 	19910430	 	ELLINWOOD, KS	KS	7	4	2	1	N	 	3350	155A	 	 	2371	5	 	2345	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ELLINWOOD	009	 	 	 	 	0
BH	15	KS0050200	 	19910430	 	GREAT BEND, KS	KS	5	4	2	1	N	 	3350	155A	 	 	15709	5	 	15535	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	GREAT BEND	009	 	 	 	 	0
BH	15	KS0050300	 	19910430	 	HOISINGTON, KS	KS	6	4	2	1	N	 	3350	155A	 	 	3239	5	 	3204	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	HOISINGTON	009	 	 	 	 	0
BH	15	KS0050500	 	19910430	 	PAWNEE ROCK, KS	KS	7	4	2	1	N	 	3350	155A	 	 	373	5	 	369	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PAWNEE ROCK	009	 	 	 	 	0
BH	15	KS0060000	 	19910430	 	FORT SCOTT, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	6724	6	 	6650	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BOURBON	011	 	 	 	 	0
BH	15	KS0060100	 	19910430	 	FORT SCOTT, KS	KS	6	4	2	1	N	 	3350	155A	 	 	8514	6	 	8420	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	FORT SCOTT	011	 	 	 	 	0
BH	15	KS0070000	 	19910430	 	HIAWATHA, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	5742	7	 	5679	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BROWN	013	 	 	 	 	0
BH	15	KS0070100	 	19910430	 	HIAWATHA, KS	KS	6	4	2	1	N	 	3350	155A	 	 	3668	7	 	3628	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	HIAWATHA	013	 	 	 	 	0
BH	15	KS0070200	 	19910430	 	HORTON, KS	KS	7	4	2	1	N	 	3350	155A	 	 	1919	7	 	1898	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	HORTON	013	 	 	 	 	0
BH	15	KS0080000	 	19910430	 	ELDORADO, KS	KS	9C	4	2	2	N	 	3350	155A	 	 	21420	8	956	21183	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BUTLER	015	 	 	 	 	0
BH	15	KS0080100	 	19910430	 	AUGUSTA, KS	KS	6	4	2	1	N	 	3350	155A	 	 	8019	8	956	7931	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	AUGUSTA	015	 	 	 	 	0
BH	15	KS0080200	 	19910430	 	EL DORADO, KS	KS	5	4	2	1	N	 	3350	155A	 	 	11713	8	956	11584	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	EL DORADO	015	 	 	 	 	0
BH	15	KS0080300	 	19910430	 	DOUGLASS, KS	KS	7	4	2	1	N	 	3350	155A	 	 	1753	8	956	1734	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	DOUGLASS	015	 	 	 	 	0
BH	15	KS0080400	 	19910430	 	TOWANDA, KS	KS	7	4	2	1	N	 	3350	155A	 	 	1312	8	956	1298	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	TOWANDA	015	 	 	 	 	0
BH	15	KS0080500	 	19910430	 	ANDOVER, KS	KS	6	4	2	1	N	 	3350	155A	 	 	4120	8	956	4075	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ANDOVER	015	 	 	 	 	0
BH	15	KS0080600	 	19910430	 	ROSE HILL, KS	KS	7	4	2	1	N	 	3350	155A	 	 	2442	8	956	2415	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ROSE HILL	015	 	 	 	 	0
BH	15	KS0080700	 	19910430	 	LEON, KS	KS	7	4	2	1	N	 	3350	155A	 	 	718	8	956	711	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	LEON	015	 	 	 	 	0
BH	15	KS0090000	 	19910430	 	COTTONWOOD FALLS, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	3076	9	 	3042	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CHASE	017	 	 	 	 	0
BH	15	KS0100000	 	19910430	 	SEDAN, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	2383	10	 	2357	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CHAUTAUQUA	019	 	 	 	 	0
BH	15	KS0100100	 	19910430	 	SEDAN, KS	KS	7	4	2	1	N	 	3350	155A	 	 	1329	10	 	1315	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	SEDAN	019	 	 	 	 	0
BH	15	KS0100200	 	19910430	 	CEDAR VALE, KS	KS	7	4	2	1	N	 	3350	155A	 	 	773	10	 	765	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CEDAR VALE	019	 	 	 	 	0
BH	15	KS0110000	 	19910430	 	COLUMBUS, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	9894	11	 	9785	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CHEROKEE	021	 	 	 	 	0
BH	15	KS0110100	 	19910430	 	COLUMBUS, KS	KS	6	4	2	1	N	 	3350	155A	 	 	3326	11	 	3290	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	COLUMBUS	021	 	 	 	 	0
BH	15	KS0110200	 	19910430	 	GALENA, KS	KS	6	4	2	1	N	 	3350	155A	 	 	3368	11	 	3331	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	GALENA	021	 	 	 	 	0
BH	15	KS0110300	 	19910430	 	BAXTER SPRINGS, KS	KS	6	4	2	1	N	 	3350	155A	 	 	4430	11	 	4381	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BAXTER SPRINGS	021	 	 	 	 	0
BH	15	KS0110400	 	19910430	 	WEIR, KS	KS	7	4	2	1	N	 	3350	155A	 	 	743	11	 	735	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WEIR	021	 	 	 	 	0
BH	15	KS0120000	 	19910430	 	ST, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	1779	12	 	1760	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CHEYENNE	023	 	 	 	 	0
BH	15	KS0120100	 	19910430	 	ST. FRANCIS, KS	KS	7	4	2	1	N	 	3350	155A	 	 	1521	12	 	1505	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	SAINT FRANCIS	023	 	 	 	 	0
BH	15	KS0130000	 	19910430	 	ASHLAND, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	2461	13	 	2434	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CLARK	025	 	 	 	 	0
BH	15	KS0140000	 	19910430	 	CLAY CENTER, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	3711	14	 	3670	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CLAY	027	 	 	 	 	0
BH	15	KS0140100	 	19910430	 	CLAY CENTER, KS	KS	6	4	2	1	N	 	3350	155A	 	 	4697	14	 	4645	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CLAY CENTER	027	 	 	 	 	0
BH	15	KS0140200	 	19910430	 	WAKEFIELD, KS	KS	7	4	2	1	N	 	3350	155A	 	 	916	14	 	906	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WAKEFIELD	027	 	 	 	 	0
BH	15	KS0140300	 	19910430	 	CLIFTON, KS	KS	7	4	2	0	N	KS0140000	3350	155A	 	19891101	309	14	 	306	260	101	 	258	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CLIFTON	027	201	 	 	 	0
BH	15	KS0150000	 	19910430	 	CONCORDIA, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	4136	15	 	4091	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CLOUD	029	 	 	 	 	0
BH	15	KS0150100	 	19910430	 	CONCORDIA, KS	KS	6	4	2	1	N	 	3350	155A	 	 	6279	15	 	6210	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CONCORDIA	029	 	 	 	 	0
BH	15	KS0150200	 	19910430	 	CLYDE, KS	KS	7	4	2	1	N	 	3350	155A	 	 	806	15	 	798	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CLYDE	029	 	 	 	 	0
BH	15	KS0150600	 	19910430	 	MILTONVALE, KS	KS	7	4	2	0	N	KS0150000	3350	155A	 	19891101	492	15	 	487	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MILTONVALE	029	 	 	 	 	0
BH	15	KS0160000	 	19910430	 	BURLINGTON, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	3714	16	 	3673	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	COFFEY	031	 	 	 	 	0
BH	15	KS0160100	 	19910430	 	BURLINGTON, KS	KS	6	4	2	1	N	 	3350	155A	 	 	2784	16	 	2754	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BURLINGTON	031	 	 	 	 	0
BH	15	KS0160300	 	19910430	 	LEBO, KS	KS	7	4	2	1	N	 	3350	155A	 	 	849	16	 	840	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	LEBO	031	 	 	 	 	0
BH	15	KS0160400	 	19910430	 	WAVERLY, KS	KS	7	4	2	1	N	 	3350	155A	 	 	628	16	 	622	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WAVERLY	031	 	 	 	 	0
BH	15	KS0160500	 	19910430	 	LEROY, KS	KS	7	4	2	1	N	 	3350	155A	 	 	577	16	 	571	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	LE ROY	031	 	 	 	 	0
BH	15	KS0170000	 	19910430	 	COLDWATER, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	762	17	 	754	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	COMANCHE	033	 	 	 	 	0
BH	15	KS0170100	 	19920213	 	COLDWATER, KS	KS	7	4	2	1	N	 	3350	155A	 	 	955	17	 	945	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	COLDWATER	033	 	 	 	 	0
BH	15	KS0170200	 	19920210	 	PROTECTION, KS	KS	7	4	2	1	N	 	3350	155A	 	 	636	17	 	629	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PROTECTION	033	 	 	 	 	0
BH	15	KS0180000	 	19910430	 	WINFIELD, KS	KS	8C	4	2	2	N	 	3350	155A	 	 	11078	18	 	10956	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	COWLEY	035	 	 	 	 	0
BH	15	KS0180100	 	19910430	 	ARKANSAS CITY, KS	KS	5	4	2	1	N	 	3350	155A	 	 	12995	18	 	12851	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ARKANSAS CITY	035	 	 	 	 	0
BH	15	KS0180200	 	19910430	 	WINFIELD, KS	KS	5	4	2	1	N	 	3350	155A	 	 	12148	18	 	12014	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	WINFIELD	035	 	 	 	 	0
BH	15	KS0180300	 	19910430	 	BURDEN, KS	KS	7	4	2	1	N	 	3350	155A	 	 	526	18	 	521	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	BURDEN	035	 	 	 	 	0
BH	15	KS0180400	 	19910430	 	UDALL, KS	KS	7	4	2	1	N	 	3350	155A	 	 	838	18	 	829	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	UDALL	035	 	 	 	 	0
BH	15	KS0190000	 	19910430	 	GIRARD, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	9025	19	 	8925	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CRAWFORD	037	 	 	 	 	0
BH	15	KS0190100	 	19910430	 	PITTSBURG, KS	KS	5	4	2	1	N	 	3350	155A	 	 	18099	19	 	17899	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PITTSBURG	037	 	 	 	 	0
BH	15	KS0190200	 	19910430	 	ARMA, KS	KS	7	4	2	1	N	 	3350	155A	 	 	1569	19	 	1552	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ARMA	037	 	 	 	 	0
BH	15	KS0190300	 	19910430	 	GIRARD, KS	KS	6	4	2	1	N	 	3350	155A	 	 	2844	19	 	2813	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	GIRARD	037	 	 	 	 	0
BH	15	KS0190400	 	19910430	 	FRONTENAC, KS	KS	6	4	2	1	N	 	3350	155A	 	 	2635	19	 	2606	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	FRONTENAC	037	 	 	 	 	0
BH	15	KS0190500	 	19910430	 	CHEROKEE, KS	KS	7	4	2	1	N	 	3350	155A	 	 	662	19	 	655	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CHEROKEE	037	 	 	 	 	0
BH	15	KS0190600	 	19920213	 	MCCUNE, KS	KS	7	4	2	1	N	 	3350	155A	 	 	470	19	 	465	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MCCUNE	037	 	 	 	 	0
BH	15	KS0190700	 	19910430	 	PITTSBURG, KS	KS	7	4	2	1	N	 	3350	155A	 	 	0	19	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	PITTSBURG STATE UNIV	037	 	 	 	 	0
BH	15	KS0190800	 	19910430	 	ARCADIA, KS	KS	7	4	2	1	N	 	3350	155A	 	 	343	19	 	340	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ARCADIA	037	 	 	 	 	0
BH	15	KS0190900	 	19910430	 	MULBERRY, KS	KS	7	4	2	1	N	 	3350	155A	 	 	564	19	 	558	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	MULBERRY	037	 	 	 	 	0
BH	15	KS0200000	 	19910430	 	OBERLIN, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	1856	20	 	1836	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	DECATUR	039	 	 	 	 	0
BH	15	KS0200100	 	19910430	 	OBERLIN, KS	KS	7	4	2	1	N	 	3350	155A	 	 	2236	20	 	2212	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	OBERLIN	039	 	 	 	 	0
BH	15	KS0210000	 	19910430	 	ABILENE, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	6679	21	 	6605	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	DICKINSON	041	 	 	 	 	0
BH	15	KS0210100	 	19910430	 	ABILENE, KS	KS	6	4	2	1	N	 	3350	155A	 	 	6355	21	 	6285	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ABILENE	041	 	 	 	 	0
BH	15	KS0210200	 	19910430	 	HERINGTON, KS	KS	6	4	2	1	N	 	3350	155A	 	 	2733	21	 	2703	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	HERINGTON	041	 	 	 	 	0
BH	15	KS0210300	 	19910430	 	CHAPMAN, KS	KS	7	4	2	1	N	 	3350	155A	 	 	1286	21	 	1272	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	CHAPMAN	041	 	 	 	 	0
BH	15	KS0210400	 	19910430	 	ENTERPRISE, KS	KS	7	4	2	1	N	 	3350	155A	 	 	880	21	 	871	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ENTERPRISE	041	 	 	 	 	0
BH	15	KS0210500	 	19910430	 	SOLOMON, KS	KS	7	4	2	1	N	 	3350	155A	 	 	955	21	 	945	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	SOLOMON	041	 	 	 	 	0
BH	15	KS0210600	 	19910430	 	HOPE, KS	KS	7	4	2	1	N	 	3350	155A	 	 	410	21	 	406	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	HOPE	041	 	 	 	 	0
BH	15	KS0220000	 	19910430	 	TROY, KS	KS	8D	4	2	2	N	 	3350	155A	 	 	6224	22	 	6155	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	DONIPHAN	043	 	 	 	 	0
BH	15	KS0220100	 	19910430	 	ELWOOD, KS	KS	7	4	2	1	N	 	3350	155A	 	 	1098	22	 	1086	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1992	 	 	 	 	 	 	 	 	ELWOOD	043	 	 	 	 	0
