row_id,state,agency_type,agency_name,Quarter_1,Quarter_2,Quarter_3,Quarter_4,population,agency_with_state,lon,lat
2147,Illinois,Cities,Moline,NA,0,0,0,42517,"Moline, Illinois",-90.51513419999999,41.5067003
2149,Illinois,Cities,Montgomery,0,0,0,0,19703,"Montgomery, Illinois",-88.3459048,41.730585
2152,Illinois,Cities,Morton,0,0,0,0,16310,"Morton, Illinois",-89.45926089999999,40.6128161
2172,Illinois,Cities,Niles,0,0,0,0,29886,"Niles, Illinois",-87.80284019999999,42.0189191
2183,Illinois,Cities,Oak Forest,0,0,0,0,28088,"Oak Forest, Illinois",-87.74393839999999,41.6028116
2198,Illinois,Cities,Oswego,0,0,0,0,34681,"Oswego, Illinois",-88.35145960000001,41.6828074
2199,Illinois,Cities,Ottawa,0,0,0,0,18263,"Ottawa, Illinois",-88.8425769,41.3455892
2200,Illinois,Cities,Palatine,0,0,0,0,69447,"Palatine, Illinois",-88.03424000000001,42.1103041
2209,Illinois,Cities,Park Ridge,0,0,0,0,37805,"Park Ridge, Illinois",-87.84061919999999,42.0111412
2223,Illinois,Cities,Plano,0,0,0,0,11358,"Plano, Illinois",-88.5370197,41.6628076
2227,Illinois,Cities,Pontiac,0,0,0,0,11771,"Pontiac, Illinois",-88.62978389999999,40.8808666
2234,Illinois,Cities,Quincy,0,0,0,0,40799,"Quincy, Illinois",-91.4098726,39.9356016
2240,Illinois,Cities,Richton Park,0,0,0,0,13702,"Richton Park, Illinois",-87.7033787,41.484479
2243,Illinois,Cities,River Forest,0,0,0,0,11203,"River Forest, Illinois",-87.81394829999999,41.8978091
2244,Illinois,Cities,River Grove,0,0,0,0,10216,"River Grove, Illinois",-87.83589429999999,41.9258642
2251,Illinois,Cities,Rock Island,0,0,0,0,38543,"Rock Island, Illinois",-90.5787476,41.5094771
2254,Illinois,Cities,Romeoville,0,0,0,0,39727,"Romeoville, Illinois",-88.0895061,41.6475306
2256,Illinois,Cities,Roscoe,0,0,0,0,10523,"Roscoe, Illinois",-89.0092741,42.4133505
2257,Illinois,Cities,Roselle,0,0,0,0,23037,"Roselle, Illinois",-88.07979329999999,41.9847504
2260,Illinois,Cities,Round Lake Beach,0,0,0,0,27796,"Round Lake Beach, Illinois",-88.0900815,42.37168810000001
2270,Illinois,Cities,Sauk Village,0,0,0,0,10489,"Sauk Village, Illinois",-87.5675414,41.4883685
2272,Illinois,Cities,Schaumburg,0,0,0,0,74774,"Schaumburg, Illinois",-88.0834059,42.0333607
2273,Illinois,Cities,Schiller Park,0,0,0,0,11807,"Schiller Park, Illinois",-87.8708965,41.95586369999999
2279,Illinois,Cities,Shorewood,0,0,0,0,16968,"Shorewood, Illinois",-88.2017293,41.5200305
2282,Illinois,Cities,Skokie,0,0,0,0,64819,"Skokie, Illinois",-87.7416246,42.0324025
2289,Illinois,Cities,South Elgin,0,0,0,0,22436,"South Elgin, Illinois",-88.29229959999999,41.9941938
2290,Illinois,Cities,South Holland,0,0,0,0,22042,"South Holland, Illinois",-87.60698939999999,41.6008681
2299,Illinois,Cities,St. Charles,0,0,0,0,33556,"St. Charles, Illinois",-88.3086867,41.9141945
2302,Illinois,Cities,Sterling,0,0,0,0,14983,"Sterling, Illinois",-89.69621939999999,41.788642
2307,Illinois,Cities,Streamwood,0,0,0,0,40680,"Streamwood, Illinois",-88.17840849999999,42.0255827
2308,Illinois,Cities,Streator,0,0,0,0,13082,"Streator, Illinois",-88.835352,41.12086679999999
2309,Illinois,Cities,Summit,0,0,0,0,11457,"Summit, Illinois",-87.810334,41.7880876
2312,Illinois,Cities,Sycamore,0,0,0,0,17750,"Sycamore, Illinois",-88.6867538,41.9889173
2313,Illinois,Cities,Taylorville,0,0,0,0,10795,"Taylorville, Illinois",-89.294533,39.548935
2318,Illinois,Cities,Tinley Park,0,0,0,0,57213,"Tinley Park, Illinois",-87.7932939,41.5731442
2323,Illinois,Cities,Troy,0,0,0,0,10063,"Troy, Illinois",-89.8831541,38.7292147
2327,Illinois,Cities,Vernon Hills,0,0,0,0,26574,"Vernon Hills, Illinois",-87.9653565,42.23933230000001
2329,Illinois,Cities,Villa Park,0,0,0,0,21976,"Villa Park, Illinois",-87.98895429999999,41.8897519
2336,Illinois,Cities,Washington,0,0,0,0,16965,"Washington, Illinois",-89.4073123,40.7036482
2337,Illinois,Cities,Waterloo,0,0,0,0,10284,"Waterloo, Illinois",-90.14983409999999,38.3358857
2339,Illinois,Cities,Wauconda,0,0,0,0,13843,"Wauconda, Illinois",-88.1392474,42.2589122
2340,Illinois,Cities,Waukegan,0,0,0,0,88337,"Waukegan, Illinois",-87.84479379999999,42.3636331
2344,Illinois,Cities,Westchester,0,0,0,0,16729,"Westchester, Illinois",-87.8806738,41.8498339
2347,Illinois,Cities,Western Springs,0,0,0,0,13446,"Western Springs, Illinois",-87.9006155,41.8097532
2349,Illinois,Cities,Westmont,0,0,0,0,24992,"Westmont, Illinois",-87.9756175,41.7958639
2351,Illinois,Cities,Wheaton,0,0,0,0,53848,"Wheaton, Illinois",-88.1070127,41.8661403
2355,Illinois,Cities,Wilmette,0,0,0,0,27474,"Wilmette, Illinois",-87.7228384,42.0722513
2359,Illinois,Cities,Winnetka,0,0,0,0,12526,"Winnetka, Illinois",-87.735895,42.10808340000001
2363,Illinois,Cities,Wood Dale,0,0,0,0,13943,"Wood Dale, Illinois",-87.9789562,41.9633625
2364,Illinois,Cities,Woodridge,0,0,0,0,33441,"Woodridge, Illinois",-88.0503406,41.7469749
2365,Illinois,Cities,Wood River,0,0,0,0,10225,"Wood River, Illinois",-90.0976069,38.861159
2366,Illinois,Cities,Worth,0,0,0,0,10781,"Worth, Illinois",-87.79727539999999,41.6897548
2368,Illinois,Cities,Yorkville,0,0,0,0,18752,"Yorkville, Illinois",-88.44729480000001,41.6411409
2370,Illinois,Cities,Zion,0,0,0,0,24067,"Zion, Illinois",-87.83285049999999,42.4461322
2526,Indiana,Cities,Avon,NA,0,0,NA,17076,"Avon, Indiana",-86.3997167,39.7628227
2527,Indiana,Cities,Bluffton,0,0,0,0,10024,"Bluffton, Indiana",-85.17163680000002,40.7386579
2532,Indiana,Cities,Crawfordsville,NA,0,0,0,16047,"Crawfordsville, Indiana",-86.87445160000001,40.0411536
2536,Indiana,Cities,Evansville,0,0,0,0,119908,"Evansville, Indiana",-87.5710898,37.9715592
2538,Indiana,Cities,Goshen,NA,0,0,0,33166,"Goshen, Indiana",-85.8344383,41.5822716
2539,Indiana,Cities,Greenfield,0,0,NA,NA,21653,"Greenfield, Indiana",-85.7694226,39.785043
2541,Indiana,Cities,Jasper,0,0,0,0,15530,"Jasper, Indiana",-86.9311094,38.3914418
2542,Indiana,Cities,Jeffersonville,NA,0,0,0,47327,"Jeffersonville, Indiana",-85.7371847,38.2775702
2547,Indiana,Cities,Merrillville,0,NA,NA,NA,35276,"Merrillville, Indiana",-87.33281389999999,41.4828144
2548,Indiana,Cities,Mishawaka,0,0,0,0,48267,"Mishawaka, Indiana",-86.15861559999999,41.6619927
2549,Indiana,Cities,New Albany,0,0,0,NA,36804,"New Albany, Indiana",-85.8241312,38.2856247
2551,Indiana,Cities,Peru,0,0,0,NA,10998,"Peru, Indiana",-86.0688811,40.7536528
2555,Indiana,Cities,Vincennes,NA,NA,0,0,17937,"Vincennes, Indiana",-87.5286325,38.677269
2560,Indiana,Cities,Zionsville,NA,NA,0,0,26877,"Zionsville, Indiana",-86.261937,39.9508733
2670,Iowa,Cities,Altoona,0,0,0,0,17503,"Altoona, Iowa",-93.47508359999999,41.6435514
2671,Iowa,Cities,Ames,0,0,0,0,66333,"Ames, Iowa",-93.63191309999999,42.0307812
2673,Iowa,Cities,Ankeny,0,0,0,0,59236,"Ankeny, Iowa",-93.6001278,41.7317884
2679,Iowa,Cities,Bettendorf,0,0,0,0,35946,"Bettendorf, Iowa",-90.48344,41.56084999999999
2697,Iowa,Cities,Clive,0,0,0,0,17836,"Clive, Iowa",-93.77235999999999,41.6060873
2700,Iowa,Cities,Council Bluffs,0,0,0,0,62642,"Council Bluffs, Iowa",-95.8608333,41.2619444
2703,Iowa,Cities,Davenport,0,0,0,0,103118,"Davenport, Iowa",-90.5776367,41.5236437
2716,Iowa,Cities,Fort Dodge,0,0,0,0,24557,"Fort Dodge, Iowa",-94.16801579999999,42.4974694
2717,Iowa,Cities,Fort Madison,0,0,0,0,10654,"Fort Madison, Iowa",-91.31453499999999,40.6297634
2748,Iowa,Cities,Muscatine,0,0,0,0,24010,"Muscatine, Iowa",-91.0432051,41.424473
2751,Iowa,Cities,Norwalk,0,0,0,0,10371,"Norwalk, Iowa",-93.6788304,41.47554600000001
2758,Iowa,Cities,Ottumwa,0,0,0,0,24543,"Ottumwa, Iowa",-92.40830220000001,41.01602930000001
2772,Iowa,Cities,Sioux City,0,0,0,0,82819,"Sioux City, Iowa",-96.40494079999999,42.4963416
2785,Iowa,Cities,Waterloo,0,0,0,0,68470,"Waterloo, Iowa",-92.34257749999999,42.492786
2786,Iowa,Cities,Waukee,0,0,0,0,20186,"Waukee, Iowa",-93.8855768,41.6119903
2788,Iowa,Cities,Waverly,0,0,0,0,10104,"Waverly, Iowa",-92.4668511,42.7272032
2905,Kansas,Cities,Atchison,0,0,0,0,10654,"Atchison, Kansas",-95.12163559999999,39.5630521
2943,Kansas,Cities,Derby,0,0,0,0,23708,"Derby, Kansas",-97.2689331,37.5455735
2949,Kansas,Cities,Emporia,0,0,0,0,24601,"Emporia, Kansas",-96.18166260000001,38.403903
2984,Kansas,Cities,Junction City,0,0,0,0,24780,"Junction City, Kansas",-96.83139779999999,39.0286093
2989,Kansas,Cities,Lansing,0,0,0,0,11860,"Lansing, Kansas",-94.90024129999999,39.2486126
3051,Kansas,Cities,Shawnee,0,0,0,0,65603,"Shawnee, Kansas",-94.7151865,39.02284849999999
3064,Kansas,Cities,Topeka,0,0,0,0,127166,"Topeka, Kansas",-95.67515759999999,39.0473451
3255,Kentucky,Cities,Erlanger,0,0,0,0,22952,"Erlanger, Kentucky",-84.60077729999999,39.0167275
3262,Kentucky,Cities,Florence,0,0,0,0,32671,"Florence, Kentucky",-84.62661109999999,38.9989499
3285,Kentucky,Cities,Independence,0,0,0,0,27227,"Independence, Kentucky",-84.54410899999999,38.94311829999999
3297,Kentucky,Cities,Lawrenceburg,0,0,0,0,11140,"Lawrenceburg, Kentucky",-84.8966171,38.0372967
3554,Louisiana,Cities,Denham Springs,0,0,0,0,10107,"Denham Springs, Louisiana",-90.95621249999999,30.48685639999999
3557,Louisiana,Cities,Eunice,0,NA,NA,NA,10291,"Eunice, Louisiana",-92.4176324,30.4943669
3567,Louisiana,Cities,Gonzales,0,0,0,0,10860,"Gonzales, Louisiana",-90.9200987,30.2385294
3569,Louisiana,Cities,Gretna,0,0,0,NA,17908,"Gretna, Louisiana",-90.0539603,29.9146493
3581,Louisiana,Cities,Lafayette,0,0,0,NA,128923,"Lafayette, Louisiana",-92.0198427,30.2240897
3584,Louisiana,Cities,Mandeville,0,0,0,NA,12423,"Mandeville, Louisiana",-90.06563109999999,30.35825059999999
3595,Louisiana,Cities,Pineville,0,0,0,NA,14379,"Pineville, Louisiana",-92.4343035,31.3224044
3605,Louisiana,Cities,Slidell,0,NA,NA,NA,28107,"Slidell, Louisiana",-89.78117449999999,30.2751945
3701,Maine,Cities,Falmouth,0,0,0,0,12154,"Falmouth, Maine",-70.2601759,43.7435343
3760,Maine,Cities,Westbrook,0,0,0,0,18078,"Westbrook, Maine",-70.3711617,43.6770252
3860,Maryland,Cities,Aberdeen,0,0,0,0,15704,"Aberdeen, Maryland",-76.16411970000001,39.5095556
3861,Maryland,Cities,Annapolis,0,NA,0,0,39703,"Annapolis, Maryland",-76.4921829,38.9784453
3863,Maryland,Cities,Bel Air,0,0,0,0,10200,"Bel Air, Maryland",-76.34829309999999,39.535940600000004
3868,Maryland,Cities,Bowie,0,0,0,0,58631,"Bowie, Maryland",-76.77913649999999,39.0067768
3880,Maryland,Cities,Cumberland,0,0,0,0,19995,"Cumberland, Maryland",-78.7625185,39.6528654
3884,Maryland,Cities,Easton,0,0,0,0,16689,"Easton, Maryland",-76.0763305,38.7742826
3886,Maryland,Cities,Elkton,0,0,0,0,15837,"Elkton, Maryland",-75.83327179999999,39.60677889999999
3890,Maryland,Cities,Frederick,0,0,0,0,70316,"Frederick, Maryland",-77.4105409,39.41426879999999
3896,Maryland,Cities,Hagerstown,0,0,0,0,40567,"Hagerstown, Maryland",-77.71999319999999,39.6417629
3909,Maryland,Cities,New Carrollton,0,0,0,0,12914,"New Carrollton, Maryland",-76.88024829999999,38.9657249
3913,Maryland,Cities,Ocean Pines,0,0,0,0,12207,"Ocean Pines, Maryland",-75.15574149999999,38.395392
3922,Maryland,Cities,Salisbury,0,0,0,0,33417,"Salisbury, Maryland",-75.5993692,38.3606736
3934,Maryland,Cities,Westminster,0,0,0,0,18683,"Westminster, Maryland",-76.9958149,39.5753791
4007,Massachusetts,Cities,Abington,0,0,0,0,16201,"Abington, Massachusetts",-70.9453218,42.1048228
4010,Massachusetts,Cities,Agawam,0,0,0,0,28844,"Agawam, Massachusetts",-72.61481169999999,42.0695391
4011,Massachusetts,Cities,Amesbury,0,0,0,0,17563,"Amesbury, Massachusetts",-70.93003759999999,42.85839250000001
4012,Massachusetts,Cities,Amherst,0,0,0,0,40063,"Amherst, Massachusetts",-72.5198537,42.3732216
4015,Massachusetts,Cities,Ashland,0,0,0,0,17689,"Ashland, Massachusetts",-71.4633956,42.2612067
4016,Massachusetts,Cities,Athol,0,0,0,0,11612,"Athol, Massachusetts",-72.2267383,42.59593290000001
4017,Massachusetts,Cities,Attleboro,0,0,0,0,44225,"Attleboro, Massachusetts",-71.2856082,41.94454409999999
4018,Massachusetts,Cities,Auburn,0,0,0,0,16508,"Auburn, Massachusetts",-71.8356271,42.1945385
4021,Massachusetts,Cities,Bedford,0,0,0,0,14280,"Bedford, Massachusetts",-71.2760089,42.4906231
4022,Massachusetts,Cities,Belchertown,0,0,0,0,14985,"Belchertown, Massachusetts",-72.4008884,42.2770346
4023,Massachusetts,Cities,Bellingham,0,0,0,0,16922,"Bellingham, Massachusetts",-71.47458809999999,42.0867608
4029,Massachusetts,Cities,Bourne,0,0,0,0,19577,"Bourne, Massachusetts",-70.5989325,41.74127730000001
4033,Massachusetts,Cities,Bridgewater,0,0,NA,NA,27694,"Bridgewater, Massachusetts",-70.9750541,41.9903519
4035,Massachusetts,Cities,Brockton,0,0,0,0,95189,"Brockton, Massachusetts",-71.0183787,42.0834335
4036,Massachusetts,Cities,Brookline,0,0,0,0,59033,"Brookline, Massachusetts",-71.1211635,42.33176419999999
4037,Massachusetts,Cities,Burlington,0,0,0,0,26083,"Burlington, Massachusetts",-71.1956205,42.5047161
4040,Massachusetts,Cities,Carver,0,0,0,0,11600,"Carver, Massachusetts",-70.7625376,41.8834363
4041,Massachusetts,Cities,Charlton,0,0,0,0,13430,"Charlton, Massachusetts",-71.970074,42.13565
4045,Massachusetts,Cities,Clinton,0,0,0,0,13780,"Clinton, Massachusetts",-71.68290809999999,42.41676349999999
4046,Massachusetts,Cities,Concord,0,0,0,0,20189,"Concord, Massachusetts",-71.3489484,42.4603719
4048,Massachusetts,Cities,Dedham,0,0,0,0,25402,"Dedham, Massachusetts",-71.1676536,42.2436085
4053,Massachusetts,Cities,Dracut,0,0,0,0,31586,"Dracut, Massachusetts",-71.3020052,42.6703687
4055,Massachusetts,Cities,Duxbury,0,0,0,0,15497,"Duxbury, Massachusetts",-70.6722767,42.0417525
4056,Massachusetts,Cities,East Bridgewater,0,0,0,0,14390,"East Bridgewater, Massachusetts",-70.9592096,42.0334341
4059,Massachusetts,Cities,Easthampton,0,0,0,0,16026,"Easthampton, Massachusetts",-72.66897999999999,42.266757
4060,Massachusetts,Cities,East Longmeadow,0,0,0,0,16267,"East Longmeadow, Massachusetts",-72.5125863,42.0645396
4061,Massachusetts,Cities,Easton,0,0,0,0,23918,"Easton, Massachusetts",-71.1286594,42.0245442
4065,Massachusetts,Cities,Fairhaven,0,0,0,0,16120,"Fairhaven, Massachusetts",-70.90364869999999,41.6376043
4066,Massachusetts,Cities,Fall River,0,0,0,0,88371,"Fall River, Massachusetts",-71.1550451,41.7014912
4067,Massachusetts,Cities,Falmouth,0,0,0,0,31382,"Falmouth, Massachusetts",-70.60858859999999,41.5532208
4068,Massachusetts,Cities,Franklin,0,0,0,0,33264,"Franklin, Massachusetts",-71.396725,42.0834313
4071,Massachusetts,Cities,Gloucester,0,0,0,0,29836,"Gloucester, Massachusetts",-70.6619888,42.6159285
4073,Massachusetts,Cities,Grafton,0,0,0,0,18613,"Grafton, Massachusetts",-71.6856236,42.2070391
4076,Massachusetts,Cities,Groton,0,0,0,0,11372,"Groton, Massachusetts",-71.5745152,42.6112018
4083,Massachusetts,Cities,Hanson,0,0,0,0,10666,"Hanson, Massachusetts",-70.8800187,42.0751892
4086,Massachusetts,Cities,Harwich,0,0,0,0,12112,"Harwich, Massachusetts",-70.0622231,41.6716498
4088,Massachusetts,Cities,Hingham,0,0,0,0,23204,"Hingham, Massachusetts",-70.889759,42.2418172
4092,Massachusetts,Cities,Hudson,0,0,0,0,19931,"Hudson, Massachusetts",-71.56613899999999,42.39173599999999
4095,Massachusetts,Cities,Kingston,0,0,0,0,13378,"Kingston, Massachusetts",-70.7284785,41.9932752
4096,Massachusetts,Cities,Lakeville,0,0,0,0,11417,"Lakeville, Massachusetts",-70.9495226,41.8459169
4098,Massachusetts,Cities,Leicester,0,0,0,0,11355,"Leicester, Massachusetts",-71.90868429999999,42.245926
4102,Massachusetts,Cities,Littleton,0,0,0,0,10074,"Littleton, Massachusetts",-71.5128022,42.5372893
4103,Massachusetts,Cities,Longmeadow,0,0,0,0,15876,"Longmeadow, Massachusetts",-72.5828642,42.0501022
4104,Massachusetts,Cities,Ludlow,0,0,0,0,21484,"Ludlow, Massachusetts",-72.47591899999999,42.1600936
4105,Massachusetts,Cities,Lunenburg,0,0,0,0,11438,"Lunenburg, Massachusetts",-71.7245035,42.5945273
4106,Massachusetts,Cities,Lynnfield,0,0,0,0,12946,"Lynnfield, Massachusetts",-71.0465638,42.53869
4107,Massachusetts,Cities,Marblehead,0,0,0,0,20563,"Marblehead, Massachusetts",-70.8578024,42.49995819999999
4109,Massachusetts,Cities,Marlborough,0,0,0,0,39899,"Marlborough, Massachusetts",-71.5522874,42.3459271
4110,Massachusetts,Cities,Marshfield,0,0,0,0,25696,"Marshfield, Massachusetts",-70.7055871,42.0917453
4111,Massachusetts,Cities,Mashpee,0,0,0,0,14122,"Mashpee, Massachusetts",-70.4819674,41.647872
4113,Massachusetts,Cities,Medway,0,0,0,0,13289,"Medway, Massachusetts",-71.3967256,42.1417641
4114,Massachusetts,Cities,Melrose,0,0,0,0,28070,"Melrose, Massachusetts",-71.0661633,42.4584292
4117,Massachusetts,Cities,Middleboro,0,0,0,0,24490,"Middleboro, Massachusetts",-70.9107708,41.8929942
4122,Massachusetts,Cities,Nantucket,0,0,0,0,11036,"Nantucket, Massachusetts",-70.099451,41.2834704
4123,Massachusetts,Cities,Natick,0,0,0,0,36777,"Natick, Massachusetts",-71.3468091,42.2775281
4125,Massachusetts,Cities,New Bedford,0,0,0,0,94524,"New Bedford, Massachusetts",-70.93420499999999,41.6362152
4127,Massachusetts,Cities,Norfolk,0,0,0,0,11991,"Norfolk, Massachusetts",-71.3250563,42.1195426
4128,Massachusetts,Cities,North Adams,0,0,0,0,13162,"North Adams, Massachusetts",-73.1087148,42.70091499999999
4129,Massachusetts,Cities,North Andover,0,0,0,0,29853,"North Andover, Massachusetts",-71.1350575,42.69870239999999
4130,Massachusetts,Cities,North Attleboro,0,0,0,0,29013,"North Attleboro, Massachusetts",-71.35654389999999,41.9695516
4132,Massachusetts,Cities,Northbridge,0,0,0,0,16638,"Northbridge, Massachusetts",-71.6494407,42.1516323
4134,Massachusetts,Cities,North Reading,0,0,0,0,15712,"North Reading, Massachusetts",-71.0786653,42.5750939
4135,Massachusetts,Cities,Norton,0,0,0,0,19445,"Norton, Massachusetts",-71.1869963,41.9667703
4137,Massachusetts,Cities,Norwood,0,0,0,0,29058,"Norwood, Massachusetts",-71.19896949999999,42.19439089999999
4142,Massachusetts,Cities,Oxford,0,0,0,0,13895,"Oxford, Massachusetts",-71.8647577,42.1167606
4145,Massachusetts,Cities,Peabody,0,0,0,0,52501,"Peabody, Massachusetts",-70.9286609,42.5278731
4152,Massachusetts,Cities,Raynham,0,0,0,0,13818,"Raynham, Massachusetts",-71.0731162,41.9487077
4165,Massachusetts,Cities,Shrewsbury,0,0,0,0,36874,"Shrewsbury, Massachusetts",-71.71284709999999,42.2959267
4166,Massachusetts,Cities,Somerset,0,0,0,0,18223,"Somerset, Massachusetts",-71.12861939999999,41.7695425
4171,Massachusetts,Cities,Spencer,0,0,0,0,11782,"Spencer, Massachusetts",-71.9922867,42.2439682
4178,Massachusetts,Cities,Swansea,0,0,0,0,16418,"Swansea, Massachusetts",-71.1895617,41.748162
4188,Massachusetts,Cities,Walpole,0,0,0,0,25187,"Walpole, Massachusetts",-71.2495096,42.1417442
4190,Massachusetts,Cities,Wareham,0,0,0,0,22422,"Wareham, Massachusetts",-70.71973419999999,41.7614511
4208,Massachusetts,Cities,Whitman,0,0,0,0,14852,"Whitman, Massachusetts",-70.935599,42.0806564
4214,Massachusetts,Cities,Winthrop,0,0,0,0,18216,"Winthrop, Massachusetts",-70.9862693,42.374776
4215,Massachusetts,Cities,Woburn,0,0,0,0,39638,"Woburn, Massachusetts",-71.1522765,42.4792618
4216,Massachusetts,Cities,Wrentham,0,0,0,0,11614,"Wrentham, Massachusetts",-71.3281114,42.0667652
4280,Michigan,Cities,Allen Park,0,0,0,0,27284,"Allen Park, Michigan",-83.2110375,42.2575385
4301,Michigan,Cities,Beverly Hills,0,0,0,0,10455,"Beverly Hills, Michigan",-83.2625577,42.516131
4350,Michigan,Cities,Davison Township,0,0,0,0,19029,"Davison Township, Michigan",-83.517682,43.0010681
4354,Michigan,Cities,Dewitt Township,0,0,0,0,14686,"Dewitt Township, Michigan",-84.54318669999999,42.7924727
4357,Michigan,Cities,East Grand Rapids,0,0,0,0,11436,"East Grand Rapids, Michigan",-85.61002769999999,42.941139
4364,Michigan,Cities,Emmett Township,0,0,0,0,11604,"Emmett Township, Michigan",-85.1271907,42.2708877
4370,Michigan,Cities,Fenton,0,0,0,0,11383,"Fenton, Michigan",-83.7049498,42.7978061
4372,Michigan,Cities,Flint Township,0,0,0,0,30460,"Flint Township, Michigan",-83.7730237,42.9958862
4373,Michigan,Cities,Flushing Township,0,0,0,0,10235,"Flushing Township, Michigan",-83.8685072,43.107465
4378,Michigan,Cities,Fraser,0,0,0,0,14667,"Fraser, Michigan",-82.9493652,42.539202
4389,Michigan,Cities,Grand Blanc Township,0,0,0,0,36598,"Grand Blanc Township, Michigan",-83.666758,42.9125171
4390,Michigan,Cities,Grand Haven,0,0,0,0,11196,"Grand Haven, Michigan",-86.22838639999999,43.0630734
4393,Michigan,Cities,Green Oak Township,0,0,0,0,18722,"Green Oak Township, Michigan",-83.7411631,42.4782758
4395,Michigan,Cities,Grosse Ile Township,0,0,0,0,10123,"Grosse Ile Township, Michigan",-83.1445904,42.1290753
4399,Michigan,Cities,Hamburg Township,0,0,0,0,21714,"Hamburg Township, Michigan",-83.8510786,42.4641977
4413,Michigan,Cities,Ionia,0,0,0,0,11370,"Ionia, Michigan",-85.07111739999999,42.9872547
4417,Michigan,Cities,Jackson,0,0,0,0,33060,"Jackson, Michigan",-84.40134619999999,42.245869
4419,Michigan,Cities,Kalamazoo Township,0,0,0,0,24534,"Kalamazoo Township, Michigan",-85.5869352,42.3238865
4422,Michigan,Cities,Kentwood,0,0,0,0,51897,"Kentwood, Michigan",-85.64474919999999,42.8694731
4441,Michigan,Cities,Lyon Township,0,0,0,0,18917,"Lyon Township, Michigan",-83.6135572,42.4712338
4443,Michigan,Cities,Madison Heights,0,0,0,0,30297,"Madison Heights, Michigan",-83.1052028,42.4858692
4451,Michigan,Cities,Marquette,0,0,0,0,21283,"Marquette, Michigan",-87.39559539999999,46.5475825
4459,Michigan,Cities,Midland,0,0,0,0,42263,"Midland, Michigan",-84.2472116,43.6155825
4461,Michigan,Cities,Milford,0,0,0,0,16707,"Milford, Michigan",-83.6003703,42.5916684
4467,Michigan,Cities,Mount Morris Township,0,0,0,0,20502,"Mount Morris Township, Michigan",-83.7411631,43.1005686
4468,Michigan,Cities,Mundy Township,0,0,0,0,14562,"Mundy Township, Michigan",-83.7411631,42.9069105
4470,Michigan,Cities,Muskegon Heights,0,0,0,0,10785,"Muskegon Heights, Michigan",-86.23894639999999,43.2011264
4475,Michigan,Cities,New Baltimore,0,0,0,0,12409,"New Baltimore, Michigan",-82.7368616,42.6811436
4482,Michigan,Cities,Northville Township,0,0,0,0,28890,"Northville Township, Michigan",-83.46902469999999,42.4138139
4483,Michigan,Cities,Novi,0,0,0,0,59441,"Novi, Michigan",-83.4754913,42.48059
4484,Michigan,Cities,Oakland Township,0,0,0,0,19659,"Oakland Township, Michigan",-83.1434573,42.7561109
4485,Michigan,Cities,Oak Park,0,0,0,0,29838,"Oak Park, Michigan",-83.18270509999999,42.4594803
4488,Michigan,Cities,Orion Township,0,0,0,0,35550,"Orion Township, Michigan",-83.2720082,42.7637431
4518,Michigan,Cities,Riverview,0,0,0,0,12127,"Riverview, Michigan",-83.1793697,42.1742073
4519,Michigan,Cities,Rochester,0,0,0,0,13050,"Rochester, Michigan",-83.1338214,42.680588
4539,Michigan,Cities,Springfield Township,0,0,0,0,14467,"Springfield Township, Michigan",-83.50005159999999,42.7493373
4543,Michigan,Cities,St. Clair Shores,0,0,0,0,59938,"St. Clair Shores, Michigan",-82.89636039999999,42.4974085
4544,Michigan,Cities,Sterling Heights,0,0,0,0,132523,"Sterling Heights, Michigan",-83.0302033,42.5803122
4556,Michigan,Cities,Thomas Township,0,0,0,0,11505,"Thomas Township, Michigan",-84.1224036,43.4291198
4558,Michigan,Cities,Trenton,0,0,0,0,18294,"Trenton, Michigan",-83.1782587,42.1394858
4571,Michigan,Cities,Wayne,0,0,0,0,16989,"Wayne, Michigan",-83.3863214,42.2814269
4573,Michigan,Cities,Westland,0,0,0,0,81625,"Westland, Michigan",-83.400211,42.32420399999999
4576,Michigan,Cities,White Lake Township,0,0,0,0,31135,"White Lake Township, Michigan",-83.4856913,42.6592995
4579,Michigan,Cities,Wixom,0,0,0,0,13796,"Wixom, Michigan",-83.5363268,42.5247555
4581,Michigan,Cities,Woodhaven,0,0,0,0,12478,"Woodhaven, Michigan",-83.24179939999999,42.1389839
4583,Michigan,Cities,Wyandotte,0,0,0,0,25029,"Wyandotte, Michigan",-83.14992389999999,42.21420639999999
4585,Michigan,Cities,Ypsilanti,0,0,0,0,20019,"Ypsilanti, Michigan",-83.61299389999999,42.2411499
4742,Minnesota,Cities,Albert Lea,0,0,0,0,17604,"Albert Lea, Minnesota",-93.3686555,43.6478006
4743,Minnesota,Cities,Alexandria,0,0,0,0,12006,"Alexandria, Minnesota",-95.3776663,45.8848164
4745,Minnesota,Cities,Anoka,0,0,0,0,17389,"Anoka, Minnesota",-93.3871758,45.1977428
4747,Minnesota,Cities,Apple Valley,0,0,0,0,51648,"Apple Valley, Minnesota",-93.21772000000001,44.7319094
4761,Minnesota,Cities,Big Lake,0,0,0,0,10421,"Big Lake, Minnesota",-93.7335062,45.3331421
4766,Minnesota,Cities,Brainerd,0,0,0,0,13327,"Brainerd, Minnesota",-94.2020084,46.3526733
4769,Minnesota,Cities,Buffalo,0,NA,NA,0,16134,"Buffalo, Minnesota",-93.8747929,45.1717846
